sourceDomain	sourceId	sourceTerm	certainty	review	omopDomainId	omopConceptId	omopConceptName	usedCount
urn:ordercomms:rtest:textual-result	HIGH	HIGH	1	1	Meas Value	4328749	High	2
urn:ordercomms:rtest:textual-result	Microaerophilic Streptococcus	Microaerophilic Streptococcus	1	1	Meas Value	4352615	Microaerophilic streptococcus	2
urn:ordercomms:rtest:textual-result	Micrococcus lylae	Micrococcus lylae	1	1	Meas Value	4263425	Micrococcus lylae	2
urn:ordercomms:rtest:textual-result	Mycobacterium celatum	Mycobacterium celatum	1	1	Meas Value	4013416	Mycobacterium celatum	2
urn:ordercomms:rtest:textual-result	Mycobacterium interjectum	Mycobacterium interjectum	1	1	Meas Value	4034210	Mycobacterium interjectum	2
urn:ordercomms:rtest:textual-result	Neisseria macacae	Neisseria macacae	1	1	Meas Value	4011221	Neisseria macacae	2
urn:ordercomms:rtest:textual-result	Neisseria sicca	Neisseria sicca	1	1	Meas Value	4173887	Neisseria sicca	2
urn:ordercomms:rtest:textual-result	Pasteurella dagmatis	Pasteurella dagmatis	1	1	Meas Value	4216506	Pasteurella dagmatis	2
urn:ordercomms:rtest:textual-result	Plasmodium malariae	Plasmodium malariae	1	1	Meas Value	4207072	Plasmodium malariae	2
urn:ordercomms:rtest:textual-result	Prevotella intermedia	Prevotella intermedia	1	1	Meas Value	4015255	Prevotella intermedia	2
urn:ordercomms:rtest:textual-result	Prevotella timonensis	Prevotella timonensis	1	1	Meas Value	42873121	Prevotella timonensis	2
urn:ordercomms:rtest:textual-result	Rhizomucor pusillus	Rhizomucor pusillus	1	1	Meas Value	4323131	Rhizomucor pusillus	2
urn:ordercomms:rtest:textual-result	Salmonella blockley	Salmonella blockley	1	1	Meas Value	4204850	Salmonella Blockley	2
urn:ordercomms:rtest:textual-result	Salmonella brandenburg	Salmonella brandenburg	1	1	Meas Value	4058047	Salmonella Brandenburg	2
urn:ordercomms:rtest:textual-result	Salmonella chester	Salmonella chester	1	1	Meas Value	4184582	Salmonella Chester	2
urn:ordercomms:rtest:textual-result	Salmonella Concord	Salmonella Concord	1	1	Meas Value	4198046	Salmonella Concord	2
urn:ordercomms:rtest:textual-result	Salmonella corvallis	Salmonella corvallis	1	1	Meas Value	4164891	Salmonella Corvallis	2
urn:ordercomms:rtest:textual-result	Salmonella derby	Salmonella derby	1	1	Meas Value	4290347	Salmonella Derby	2
urn:ordercomms:rtest:textual-result	Salmonella dublin	Salmonella dublin	1	1	Meas Value	4265199	Salmonella Dublin	2
urn:ordercomms:rtest:textual-result	Salmonella durham	Salmonella durham	1	1	Meas Value	4211241	Salmonella Durham	2
urn:ordercomms:rtest:textual-result	Salmonella heidelberg	Salmonella heidelberg	1	1	Meas Value	4215794	Salmonella Heidelberg	2
urn:ordercomms:rtest:textual-result	Salmonella Mikawasima	Salmonella Mikawasima	1	1	Meas Value	4175319	Salmonella Mikawasima	2
urn:ordercomms:rtest:textual-result	SALMONELLA SCHWARZENGRUND	SALMONELLA SCHWARZENGRUND	1	1	Meas Value	4164290	Salmonella Schwarzengrund	2
urn:ordercomms:rtest:textual-result	Serratia grimesii	Serratia grimesii	1	1	Meas Value	4015918	Serratia grimesii	2
urn:ordercomms:rtest:textual-result	Serratia plymuthica	Serratia plymuthica	1	1	Meas Value	4104185	Serratia plymuthica	2
urn:ordercomms:rtest:textual-result	Serratia ureilytica	Serratia ureilytica	1	1	Meas Value	42872425	Serratia ureilytica	2
urn:ordercomms:rtest:textual-result	Staphylococcus equorum	Staphylococcus equorum	1	1	Meas Value	4151370	Staphylococcus equorum	2
urn:ordercomms:rtest:textual-result	Staphylococcus felis	Staphylococcus felis	1	1	Meas Value	4034918	Staphylococcus felis	2
urn:ordercomms:rtest:textual-result	Staphylococcus vitulinus	Staphylococcus vitulinus	1	1	Meas Value	4206845	Staphylococcus vitulinus	2
urn:ordercomms:rtest:textual-result	Streptococcus acidominimus	Streptococcus acidominimus	1	1	Meas Value	4196818	Streptococcus acidominimus	2
urn:ordercomms:rtest:textual-result	Streptococcus canis	Streptococcus canis	1	1	Meas Value	4339411	Streptococcus canis	2
urn:ordercomms:rtest:textual-result	Streptococcus equi	Streptococcus equi	1	1	Meas Value	4053072	Streptococcus equi	2
urn:ordercomms:rtest:textual-result	Streptococcus ovis	Streptococcus ovis	1	1	Meas Value	4230883	Streptococcus ovis	2
urn:ordercomms:rtest:textual-result	Streptococcus uberis	Streptococcus uberis	1	1	Meas Value	4028021	Streptococcus uberis	2
urn:ordercomms:rtest:textual-result	Streptomyces albus	Streptomyces albus	1	1	Meas Value	4015552	Streptomyces albus	2
urn:ordercomms:rtest:textual-result	Trichophyton soudanense	Trichophyton soudanense	1	1	Meas Value	4175971	Trichophyton soudanense	2
urn:ordercomms:rtest:textual-result	Vagococcus fluvialis	Vagococcus fluvialis	1	1	Meas Value	4023725	Vagococcus fluvialis	2
urn:ordercomms:rtest:textual-result	Parabacteroides goldsteini	Parabacteroides goldsteini	0.859971992	1	Meas Value	37018966	Parabacteroides goldsteinii	2
urn:ordercomms:rtest:textual-result	Salmonella enteritidis PT4	Salmonella enteritidis PT4	0.705116088	1	Meas Value	4249155	Salmonella Enteritidis	2
urn:ordercomms:rtest:textual-result	Chryseobacterium sp	Chryseobacterium sp	0.698488655	1	Meas Value	4017975	Chryseobacterium	2
urn:ordercomms:rtest:textual-result	Aggregatibacter sp.	Aggregatibacter sp.	0.646446609	1	Meas Value	40480430	Aggregatibacter	2
urn:ordercomms:rtest:textual-result	Brevibacillus sp.	Brevibacillus sp.	0.622035527	1	Meas Value	4015242	Brevibacillus	2
urn:ordercomms:rtest:textual-result	Prevotella melanogenica	Prevotella melanogenica	0.609905251	1	Meas Value	4015686	Prevotella melaninogenica	2
urn:ordercomms:rtest:textual-result	Sarcoptes scabei	Sarcoptes scabei	0.598390336	1	Meas Value	4284244	Sarcoptes scabiei	2
urn:ordercomms:rtest:textual-result	Escherichia sp.	Escherichia sp.	0.59175171	1	Meas Value	4277441	Escherichia	2
urn:ordercomms:rtest:textual-result	Staphylococcus novobiosepticus	Staphylococcus novobiosepticus	0.59175171	1	Meas Value	4204773	Staphylococcus hominis novobiosepticus	2
urn:ordercomms:rtest:textual-result	Finegoldia sp.	Finegoldia sp.	0.573598567	1	Meas Value	4213521	Finegoldia	2
urn:ordercomms:rtest:textual-result	Legionella sp.	Legionella sp.	0.573598567	1	Meas Value	4326728	Legionella	2
urn:ordercomms:rtest:textual-result	Tsukamurella spp.	Tsukamurella spp.	0.569668517	1	Meas Value	4018411	Tsukamurella	2
urn:ordercomms:rtest:textual-result	Agrobacter sp.	Agrobacter sp.	0.470849738	1	Meas Value	4140675	Agrobacterium	2
urn:ordercomms:rtest:textual-result	Salmonella unnamed	Salmonella unnamed	0.445299804	1	Meas Value	4099188	Salmonella	2
urn:ordercomms:rtest:textual-result	++	++	0.118082896	1	Meas Value	4126673	++	2
urn:ordercomms:rtest:textual-result	Achromobacter dolens	Achromobacter dolens	1	1	Meas Value	37016679	Achromobacter dolens	1
urn:ordercomms:rtest:textual-result	Actinomyces funkei	Actinomyces funkei	1	1	Meas Value	4167862	Actinomyces funkei	1
urn:ordercomms:rtest:textual-result	Actinomyces timonensis	Actinomyces timonensis	1	1	Meas Value	37396647	Actinomyces timonensis	1
urn:ordercomms:rtest:textual-result	Aeromonas salmonicida	Aeromonas salmonicida	1	1	Meas Value	4147386	Aeromonas salmonicida	1
urn:ordercomms:rtest:textual-result	Alloiococcus otitis	Alloiococcus otitis	1	1	Meas Value	4288933	Alloiococcus otitis	1
urn:ordercomms:rtest:textual-result	Anaerococcus octavius	Anaerococcus octavius	1	1	Meas Value	4211340	Anaerococcus octavius	1
urn:ordercomms:rtest:textual-result	Aspergillus flavipes	Aspergillus flavipes	1	1	Meas Value	4205157	Aspergillus flavipes	1
urn:ordercomms:rtest:textual-result	Atopobium rimae	Atopobium rimae	1	1	Meas Value	4015384	Atopobium rimae	1
urn:ordercomms:rtest:textual-result	Bacillus altitudinis	Bacillus altitudinis	1	1	Meas Value	44782477	Bacillus altitudinis	1
urn:ordercomms:rtest:textual-result	Bacillus pumilus	Bacillus pumilus	1	1	Meas Value	4040996	Bacillus pumilus	1
urn:ordercomms:rtest:textual-result	Bilophila wadsworthia	Bilophila wadsworthia	1	1	Meas Value	4016443	Bilophila wadsworthia	1
urn:ordercomms:rtest:textual-result	Campylobacter fetus	Campylobacter fetus	1	1	Meas Value	4223541	Campylobacter fetus	1
urn:ordercomms:rtest:textual-result	Campylobacter ureolyticus	Campylobacter ureolyticus	1	1	Meas Value	42872611	Campylobacter ureolyticus	1
urn:ordercomms:rtest:textual-result	Cedecea davisae	Cedecea davisae	1	1	Meas Value	4149253	Cedecea davisae	1
urn:ordercomms:rtest:textual-result	centipede	centipede	1	1	Meas Value	4188342	Centipede	1
urn:ordercomms:rtest:textual-result	Chrysosporium keratinophilum	Chrysosporium keratinophilum	1	1	Meas Value	4352764	Chrysosporium keratinophilum	1
urn:ordercomms:rtest:textual-result	Clostridium bifermentans	Clostridium bifermentans	1	1	Meas Value	4218409	Clostridium bifermentans	1
urn:ordercomms:rtest:textual-result	Clostridium fallax	Clostridium fallax	1	1	Meas Value	4030575	Clostridium fallax	1
urn:ordercomms:rtest:textual-result	Collinsella aerofaciens	Collinsella aerofaciens	1	1	Meas Value	4221042	Collinsella aerofaciens	1
urn:ordercomms:rtest:textual-result	Cryptococcus albidus	Cryptococcus albidus	1	1	Meas Value	4250183	Cryptococcus albidus	1
urn:ordercomms:rtest:textual-result	Cryptococcus uniguttulatus	Cryptococcus uniguttulatus	1	1	Meas Value	4011239	Cryptococcus uniguttulatus	1
urn:ordercomms:rtest:textual-result	Dermatobia hominis	Dermatobia hominis	1	1	Meas Value	4289530	Dermatobia hominis	1
urn:ordercomms:rtest:textual-result	Dolosigranulum pigrum	Dolosigranulum pigrum	1	1	Meas Value	4181033	Dolosigranulum pigrum	1
urn:ordercomms:rtest:textual-result	Enterobacter cancerogenus	Enterobacter cancerogenus	1	1	Meas Value	4016600	Enterobacter cancerogenus	1
urn:ordercomms:rtest:textual-result	Escherichia vulneris	Escherichia vulneris	1	1	Meas Value	4204079	Escherichia vulneris	1
urn:ordercomms:rtest:textual-result	Exserohilum rostratum	Exserohilum rostratum	1	1	Meas Value	4296748	Exserohilum rostratum	1
urn:ordercomms:rtest:textual-result	Haemophilus parahaemolyticus	Haemophilus parahaemolyticus	1	1	Meas Value	4232469	Haemophilus parahaemolyticus	1
urn:ordercomms:rtest:textual-result	Kingella kingae	Kingella kingae	1	1	Meas Value	4233515	Kingella kingae	1
urn:ordercomms:rtest:textual-result	Kingella oralis	Kingella oralis	1	1	Meas Value	4043877	Kingella oralis	1
urn:ordercomms:rtest:textual-result	Kluyvera intermedia	Kluyvera intermedia	1	1	Meas Value	4332097	Kluyvera intermedia	1
urn:ordercomms:rtest:textual-result	Kroppenstedtia eburnea	Kroppenstedtia eburnea	1	1	Meas Value	44783303	Kroppenstedtia eburnea	1
urn:ordercomms:rtest:textual-result	Lactococcus raffinolactis	Lactococcus raffinolactis	1	1	Meas Value	4034199	Lactococcus raffinolactis	1
urn:ordercomms:rtest:textual-result	Microsporum persicolor	Microsporum persicolor	1	1	Meas Value	4269376	Microsporum persicolor	1
urn:ordercomms:rtest:textual-result	Mycobacterium goodii	Mycobacterium goodii	1	1	Meas Value	4132267	Mycobacterium goodii	1
urn:ordercomms:rtest:textual-result	Mycobacterium marinum	Mycobacterium marinum	1	1	Meas Value	4239633	Mycobacterium marinum	1
urn:ordercomms:rtest:textual-result	Neisseria polysaccharea	Neisseria polysaccharea	1	1	Meas Value	4283685	Neisseria polysaccharea	1
urn:ordercomms:rtest:textual-result	Not Isolated	Not Isolated	1	1	Meas Value	4142856	Not isolated	1
urn:ordercomms:rtest:textual-result	Paenibacillus barengoltzii	Paenibacillus barengoltzii	1	1	Meas Value	40489385	Paenibacillus barengoltzii	1
urn:ordercomms:rtest:textual-result	Paenibacillus glucanolyticus	Paenibacillus glucanolyticus	1	1	Meas Value	4334319	Paenibacillus glucanolyticus	1
urn:ordercomms:rtest:textual-result	Paenibacillus thiaminolyticus	Paenibacillus thiaminolyticus	1	1	Meas Value	4015679	Paenibacillus thiaminolyticus	1
urn:ordercomms:rtest:textual-result	Paracoccus yeei	Paracoccus yeei	1	1	Meas Value	4187186	Paracoccus yeei	1
urn:ordercomms:rtest:textual-result	Pediococcus pentosaceus 	Pediococcus pentosaceus 	1	1	Meas Value	4348013	Pediococcus pentosaceus	1
urn:ordercomms:rtest:textual-result	Penicillium marneffei	Penicillium marneffei	1	1	Meas Value	4215781	Penicillium marneffei	1
urn:ordercomms:rtest:textual-result	Plasmodium ovale	Plasmodium ovale	1	1	Meas Value	4087279	Plasmodium ovale	1
urn:ordercomms:rtest:textual-result	Prevotella disiens	Prevotella disiens	1	1	Meas Value	4015685	Prevotella disiens	1
urn:ordercomms:rtest:textual-result	Prevotella heparinolytica	Prevotella heparinolytica	1	1	Meas Value	4015254	Prevotella heparinolytica	1
urn:ordercomms:rtest:textual-result	Propionibacterium propionicus	Propionibacterium propionicus	1	1	Meas Value	4034612	Propionibacterium prionicus	1
urn:ordercomms:rtest:textual-result	Proteus penneri	Proteus penneri	1	1	Meas Value	4163698	Proteus penneri	1
urn:ordercomms:rtest:textual-result	Providencia alcalifaciens	Providencia alcalifaciens	1	1	Meas Value	4186601	Providencia alcalifaciens	1
urn:ordercomms:rtest:textual-result	Pseudomonas pseudoalcaligenes	Pseudomonas pseudoalcaligenes	1	1	Meas Value	4149876	Pseudomonas pseudoalcaligenes	1
urn:ordercomms:rtest:textual-result	Rahnella aquatilis	Rahnella aquatilis	1	1	Meas Value	4001253	Rahnella aquatilis	1
urn:ordercomms:rtest:textual-result	Raoultella terrigena	Raoultella terrigena	1	1	Meas Value	4165920	Raoultella terrigena	1
urn:ordercomms:rtest:textual-result	Rhizopus arrhizus	Rhizopus arrhizus	1	1	Meas Value	4337256	Rhizopus arrhizus	1
urn:ordercomms:rtest:textual-result	Salmonella agama	Salmonella agama	1	1	Meas Value	4246487	Salmonella Agama	1
urn:ordercomms:rtest:textual-result	Salmonella ago	Salmonella ago	1	1	Meas Value	4238832	Salmonella Ago	1
urn:ordercomms:rtest:textual-result	Salmonella Braenderup	Salmonella Braenderup	1	1	Meas Value	4148709	Salmonella Braenderup	1
urn:ordercomms:rtest:textual-result	Salmonella Cannstatt	Salmonella Cannstatt	1	1	Meas Value	4151367	Salmonella Cannstatt	1
urn:ordercomms:rtest:textual-result	Salmonella Emek	Salmonella Emek	1	1	Meas Value	4202528	Salmonella Emek	1
urn:ordercomms:rtest:textual-result	Salmonella Fluntern	Salmonella Fluntern	1	1	Meas Value	4241074	Salmonella Fluntern	1
urn:ordercomms:rtest:textual-result	Salmonella Grancanaria	Salmonella Grancanaria	1	1	Meas Value	4017013	Salmonella Grancanaria	1
urn:ordercomms:rtest:textual-result	Salmonella haifa	Salmonella haifa	1	1	Meas Value	4339217	Salmonella Haifa	1
urn:ordercomms:rtest:textual-result	Salmonella Kande	Salmonella Kande	1	1	Meas Value	4227445	Salmonella Kande	1
urn:ordercomms:rtest:textual-result	Salmonella mgulani	Salmonella mgulani	1	1	Meas Value	4300412	Salmonella Mgulani	1
urn:ordercomms:rtest:textual-result	Salmonella Monschaui	Salmonella Monschaui	1	1	Meas Value	4275728	Salmonella Monschaui	1
urn:ordercomms:rtest:textual-result	Salmonella Muenchen	Salmonella Muenchen	1	1	Meas Value	4298955	Salmonella Muenchen	1
urn:ordercomms:rtest:textual-result	Salmonella muenster	Salmonella muenster	1	1	Meas Value	4286667	Salmonella Muenster	1
urn:ordercomms:rtest:textual-result	Salmonella odozi	Salmonella odozi	1	1	Meas Value	4176281	Salmonella Odozi	1
urn:ordercomms:rtest:textual-result	Salmonella oslo	Salmonella oslo	1	1	Meas Value	4261665	Salmonella Oslo	1
urn:ordercomms:rtest:textual-result	Salmonella paratyphi C	Salmonella paratyphi C	1	1	Meas Value	4137587	Salmonella Paratyphi C	1
urn:ordercomms:rtest:textual-result	Salmonella potsdam	Salmonella potsdam	1	1	Meas Value	4310555	Salmonella Potsdam	1
urn:ordercomms:rtest:textual-result	Salmonella Senftenberg	Salmonella Senftenberg	1	1	Meas Value	4109937	Salmonella Senftenberg	1
urn:ordercomms:rtest:textual-result	Salmonella Stourbridge	Salmonella Stourbridge	1	1	Meas Value	4175666	Salmonella Stourbridge	1
urn:ordercomms:rtest:textual-result	Salmonella thompson	Salmonella thompson	1	1	Meas Value	4184342	Salmonella Thompson	1
urn:ordercomms:rtest:textual-result	Salmonella Wien	Salmonella Wien	1	1	Meas Value	4071324	Salmonella Wien	1
urn:ordercomms:rtest:textual-result	Serratia ficaria	Serratia ficaria	1	1	Meas Value	4198204	Serratia ficaria	1
urn:ordercomms:rtest:textual-result	Serratia odorifera	Serratia odorifera	1	1	Meas Value	4016238	Serratia odorifera	1
urn:ordercomms:rtest:textual-result	Serratia proteamaculans	Serratia proteamaculans	1	1	Meas Value	4019095	Serratia proteamaculans	1
urn:ordercomms:rtest:textual-result	Serratia rubidaea	Serratia rubidaea	1	1	Meas Value	4183695	Serratia rubidaea	1
urn:ordercomms:rtest:textual-result	Slackia exigua	Slackia exigua	1	1	Meas Value	4200621	Slackia exigua	1
urn:ordercomms:rtest:textual-result	Sphingobacterium thalpophilum	Sphingobacterium thalpophilum	1	1	Meas Value	4034625	Sphingobacterium thalpophilum	1
urn:ordercomms:rtest:textual-result	Staphylococcus gallinarum	Staphylococcus gallinarum	1	1	Meas Value	4215583	Staphylococcus gallinarum	1
urn:ordercomms:rtest:textual-result	Staphylococcus kloosii	Staphylococcus kloosii	1	1	Meas Value	4183264	Staphylococcus kloosii	1
urn:ordercomms:rtest:textual-result	Streptococcus infantis	Streptococcus infantis	1	1	Meas Value	4188449	Streptococcus infantis	1
urn:ordercomms:rtest:textual-result	Streptococcus suis	Streptococcus suis	1	1	Meas Value	4195410	Streptococcus suis	1
urn:ordercomms:rtest:textual-result	Streptococcus thoraltensis	Streptococcus thoraltensis	1	1	Meas Value	4015394	Streptococcus thoraltensis	1
urn:ordercomms:rtest:textual-result	Trichophyton schoenleinii	Trichophyton schoenleinii	1	1	Meas Value	4206891	Trichophyton schoenleinii	1
urn:ordercomms:rtest:textual-result	Weeksella virosa	Weeksella virosa	1	1	Meas Value	4306487	Weeksella virosa	1
urn:ordercomms:rtest:textual-result	Bipolaris hawaiiensis	Bipolaris hawaiiensis	0.722649902	1	Meas Value	4151436	Bipolaris hawaiiense	1
urn:ordercomms:rtest:textual-result	Anaerobic Staphylococcus sp.	Anaerobic Staphylococcus sp.	0.67836624	1	Meas Value	46272038	Anaerobic Staphylococcus species	1
urn:ordercomms:rtest:textual-result	YEASTS	YEASTS	0.666666667	1	Meas Value	4265186	Yeast	1
urn:ordercomms:rtest:textual-result	Cardiobacterium sp.	Cardiobacterium sp.	0.646446609	1	Meas Value	4329151	Cardiobacterium	1
urn:ordercomms:rtest:textual-result	Capnocytophaga sp.	Capnocytophaga sp.	0.634851628	1	Meas Value	4329152	Capnocytophaga	1
urn:ordercomms:rtest:textual-result	Cunninghamella sp.	Cunninghamella sp.	0.634851628	1	Meas Value	4094148	Cunninghamella	1
urn:ordercomms:rtest:textual-result	Chryseomonas sp.	Chryseomonas sp.	0.60776773	1	Meas Value	4203772	Chryseomonas	1
urn:ordercomms:rtest:textual-result	Ochrobactrum sp.	Ochrobactrum sp.	0.60776773	1	Meas Value	4023072	Ochrobactrum	1
urn:ordercomms:rtest:textual-result	Ruminococcus sp.	Ruminococcus sp.	0.60776773	1	Meas Value	4103546	Ruminococcus	1
urn:ordercomms:rtest:textual-result	Trichophyton sp.	Trichophyton sp.	0.60776773	1	Meas Value	4228685	Trichophyton	1
urn:ordercomms:rtest:textual-result	Weisella viridescens	Weisella viridescens	0.60776773	1	Meas Value	4015389	Weissella viridescens	1
urn:ordercomms:rtest:textual-result	Staphylococcus chomogenes	Staphylococcus chomogenes	0.595938982	1	Meas Value	4211240	Staphylococcus chromogenes	1
urn:ordercomms:rtest:textual-result	Dermabacter sp.	Dermabacter sp.	0.59175171	1	Meas Value	4187058	Dermabacter	1
urn:ordercomms:rtest:textual-result	Eubacterium sp.	Eubacterium sp.	0.59175171	1	Meas Value	4209276	Eubacterium	1
urn:ordercomms:rtest:textual-result	Providencia sp.	Providencia sp.	0.59175171	1	Meas Value	4011684	Providencia	1
urn:ordercomms:rtest:textual-result	Samson	Samson	0.59175171	1	Meas Value	4233727	Samsonia	1
urn:ordercomms:rtest:textual-result	Alternaria sp.	Alternaria sp.	0.573598567	1	Meas Value	4326249	Alternaria	1
urn:ordercomms:rtest:textual-result	Bordetella sp.	Bordetella sp.	0.573598567	1	Meas Value	4188054	Bordetella	1
urn:ordercomms:rtest:textual-result	Geotrichum sp.	Geotrichum sp.	0.573598567	1	Meas Value	4145438	Geotrichum	1
urn:ordercomms:rtest:textual-result	Raoultella sp.	Raoultella sp.	0.573598567	1	Meas Value	4219380	Raoultella	1
urn:ordercomms:rtest:textual-result	Staphylococcus canis	Staphylococcus canis	0.566987298	1	Meas Value	4278981	Staphylococcus	1
urn:ordercomms:rtest:textual-result	Sporothrix schenckii	Sporothrix schenckii	0.565041164	1	Meas Value	4139132	Sporothrix schenkii	1
urn:ordercomms:rtest:textual-result	Globicatelle sanguinis	Globicatelle sanguinis	0.56356422	1	Meas Value	4190376	Globicatella sanguinis	1
urn:ordercomms:rtest:textual-result	Atopobium sp.	Atopobium sp.	0.552786405	1	Meas Value	4018412	Atopobium	1
urn:ordercomms:rtest:textual-result	Eikenella sp.	Eikenella sp.	0.552786405	1	Meas Value	4183325	Eikenella	1
urn:ordercomms:rtest:textual-result	Scardovia sp.	Scardovia sp.	0.552786405	1	Meas Value	4229353	Scardovia	1
urn:ordercomms:rtest:textual-result	Capillaria phillipinensis	Capillaria phillipinensis	0.543564535	1	Meas Value	4197553	Capillaria philippinensis	1
urn:ordercomms:rtest:textual-result	Worm of Enterobius vermicularis	Worm of Enterobius vermicularis	0.540066894	1	Meas Value	4208259	Enterobius vermicularis	1
urn:ordercomms:rtest:textual-result	Listeria sp.	Listeria sp.	0.528595479	1	Meas Value	4053183	Listeria	1
urn:ordercomms:rtest:textual-result	Ascaris lumbricoides worm SEEN.	Ascaris lumbricoides worm SEEN.	0.526196459	1	Meas Value	4077731	Ascaris lumbricoides	1
urn:ordercomms:rtest:textual-result	Peptoniphilus grabii	Peptoniphilus grabii	0.524809037	1	Meas Value	4327596	Peptoniphilus	1
urn:ordercomms:rtest:textual-result	Arcanobacterium pyogenes	Arcanobacterium pyogenes	0.506803038	1	Meas Value	4197683	Arcanobacterium	1
urn:ordercomms:rtest:textual-result	IRENE	IRENE	0.5	1	Meas Value	4311127	Irena	1
urn:ordercomms:rtest:textual-result	Kocuria sp.	Kocuria sp.	0.5	1	Meas Value	4185765	Kocuria	1
urn:ordercomms:rtest:textual-result	Presumptive Cordylobia anthropophaga	Presumptive Cordylobia anthropophaga	0.491452372	1	Meas Value	4149430	Cordylobia anthropophaga	1
urn:ordercomms:rtest:textual-result	Salmonells haifa	Salmonells haifa	0.483602221	1	Meas Value	4339217	Salmonella Haifa	1
urn:ordercomms:rtest:textual-result	Alcaligenes xylosoxidans	Alcaligenes xylosoxidans	0.480537518	1	Meas Value	4201872	Alcaligenes xylosoxidans ss. xylosoxidans	1
urn:ordercomms:rtest:textual-result	Streptococcus pharyngis	Streptococcus pharyngis	0.457673855	1	Meas Value	4240344	Streptococcus	1
urn:ordercomms:rtest:textual-result	Female worm of Ascaris lumbricoides	Female worm of Ascaris lumbricoides	0.452277442	1	Meas Value	36713997	Ascaris lumbricoides female	1
urn:ordercomms:rtest:textual-result	Salmonella Wassenaar	Salmonella Wassenaar	0.402385695	1	Meas Value	4099188	Salmonella	1
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
